task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	f7/92bb2d	18944	MSK_NUCLEOVAR:NUCLEOVAR:CALL_VARIANTS_CASECONTROL:VARDICTJAVA (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-03-27 15:26:37.397	3m 50s	3m 49s	-	-	-	-	-
2	5e/0cf15b	20140	MSK_NUCLEOVAR:NUCLEOVAR:CALL_VARIANTS_CASECONTROL:VARDICT_FILTER (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex)	CACHED	0	2024-03-27 15:30:26.986	1.7s	961ms	304.6%	34.6 MB	309.2 MB	11.4 MB	317.8 KB
4	bc/a0b151	20179	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS:BCFTOOLS_COMPLEXVAR_:BCFTOOLS_INDEX (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex_STDfilter_complex)	CACHED	0	2024-03-27 15:30:28.707	2.5s	2.1s	2.4%	3.2 MB	5.4 MB	184.4 KB	3.6 KB
3	7f/dde3b1	20178	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS:BCFTOOLS_STANDARD_:BCFTOOLS_INDEX (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex_STDfilter)	CACHED	0	2024-03-27 15:30:28.704	2.6s	2.1s	2.4%	9.6 MB	25.8 MB	496.9 KB	60.2 KB
5	74/197c9e	23995	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS:TEST_NORM_COMPLEXVAR_:BCFTOOLS_NORM (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex_STDfilter_complex)	COMPLETED	0	2024-03-27 15:43:32.765	8.2s	7.7s	99.9%	10.9 MB	275.9 MB	2.9 GB	5.9 KB
6	d0/e1f4b6	24071	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS:TEST_NORM_STANDARD_:BCFTOOLS_NORM (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex_STDfilter)	COMPLETED	0	2024-03-27 15:43:40.923	8s	7.7s	99.7%	12 MB	403.9 MB	2.9 GB	54.9 KB
7	db/54e9ed	24145	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS:TEST_NORM_COMPLEXVAR_:BCFTOOLS_SORT (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex_STDfilter_complex)	COMPLETED	0	2024-03-27 15:43:48.965	385ms	15ms	58.8%	2.4 MB	3.5 MB	142.8 KB	12.4 KB
8	db/fff5cb	24181	MSK_NUCLEOVAR:NUCLEOVAR:BCFTOOLS:TEST_NORM_STANDARD_:BCFTOOLS_SORT (DONOR22-TP_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex-C-2HXC96-P001-d01_cl_aln_srt_MD_IR_FX_BR__aln_srt_IR_FX-duplex_STDfilter)	COMPLETED	0	2024-03-27 15:43:49.353	410ms	32ms	57.1%	10.9 MB	686.3 MB	398.9 KB	268.4 KB
